FolderName,FileName,AvgHammingDissimilarity
n000474,0157_02.jpg,0.4800170068027211
n001125,0104_01.jpg,0.4798177083333332
n000410,0149_02.jpg,0.4798044217687076
n000041,0310_03.jpg,0.4798044217687074
n000491,0254_02.jpg,0.47959183673469397
n000415,0367_01.jpg,0.4787808641975309
n000379,0314_02.jpg,0.4787414965986395
n000489,0022_01.jpg,0.4783163265306123
n000155,0112_01.jpg,0.47810374149659857
n000254,0336_01.jpg,0.47808159722222227
n000256,0421_02.jpg,0.4776785714285716
n000054,0393_02.jpg,0.4776785714285713
n000439,0139_02.jpg,0.4775641025641026
n000493,0110_01.jpg,0.4774659863945579
n000453,0198_01.jpg,0.4774659863945577
n000500,0406_01.jpg,0.47682823129251706
n000004,0026_01.jpg,0.476828231292517
n000319,0295_01.jpg,0.4766156462585033
n000319,0329_01.jpg,0.4766156462585033
n000162,0528_01.jpg,0.4764030612244897
n000654,0102_01.jpg,0.4761424731182797
n000145,0016_01.jpg,0.47597789115646244
n000394,0078_03.jpg,0.47576530612244905
n000836,0018_02.jpg,0.4755527210884353
n000998,0322_01.jpg,0.47540509259259267
n000277,0026_02.jpg,0.47534013605442194
n000232,0031_02.jpg,0.4753401360544217
n000232,0323_02.jpg,0.4753401360544217
n000193,0267_02.jpg,0.47526041666666674
n000836,0157_01.jpg,0.47470238095238104
n000074,0133_04.jpg,0.4747023809523808
n000309,0025_02.jpg,0.47406462585034004
n000289,0295_04.jpg,0.4738520408163266
n000067,0098_02.jpg,0.47385204081632654
n000162,0232_01.jpg,0.47385204081632654
n000493,0183_01.jpg,0.473639455782313
n000277,0030_01.jpg,0.47363945578231276
n000289,0121_02.jpg,0.47342687074829937
n000026,0386_02.jpg,0.4734268707482992
n001293,0087_01.jpg,0.4732142857142856
n000998,0428_01.jpg,0.4728009259259261
n000269,0055_02.jpg,0.47257653061224497
n000945,0620_01.jpg,0.47193877551020413
n000487,0063_02.jpg,0.47192028985507245
n001156,0244_03.jpg,0.47172619047619047
n000307,0370_02.jpg,0.47172619047619035
n000486,0208_01.jpg,0.47128378378378377
n000454,0302_02.jpg,0.47108843537414963
n000088,0112_02.jpg,0.4710884353741496
n000410,0411_01.jpg,0.47087585034013607
n000400,0386_01.jpg,0.470875850340136
n000659,0360_02.jpg,0.4702380952380952
n000950,0118_01.jpg,0.4702380952380952
n000500,0031_02.jpg,0.47002551020408173
n000417,0386_03.jpg,0.4700255102040816
n000950,0254_01.jpg,0.46981292517006795
n000394,0027_01.jpg,0.4693877551020409
n000389,0016_02.jpg,0.46924603174603174
n000423,0377_02.jpg,0.46875000000000006
n000423,0239_01.jpg,0.46874999999999983
n000950,0526_01.jpg,0.4685374149659865
n000950,0181_01.jpg,0.4685374149659863
n000098,0301_01.jpg,0.4683248299319729
n000093,0188_01.jpg,0.46832482993197283
n000394,0189_01.jpg,0.46811224489795933
n000211,0121_02.jpg,0.4674744897959185
n000350,0548_02.jpg,0.4674744897959184
n000118,0012_02.jpg,0.4672619047619048
n000394,0284_02.jpg,0.4672619047619047
n000354,0053_03.jpg,0.46704931972789115
n000496,0014_02.jpg,0.4666241496598639
n000222,0423_02.jpg,0.46619897959183654
n000475,0518_03.jpg,0.4659863945578231
n000423,0095_03.jpg,0.4657738095238095
n000154,0200_05.jpg,0.46513605442176864
n000243,0294_02.jpg,0.46492346938775503
n000029,0197_04.jpg,0.4647108843537414
n000256,0541_01.jpg,0.46449829931972786
n000381,0035_02.jpg,0.4644982993197277
n000305,0262_02.jpg,0.4642857142857143
n000066,0056_02.jpg,0.4642857142857142
n000211,0146_01.jpg,0.4640731292517008
n000222,0071_01.jpg,0.4632227891156463
n000998,0097_02.jpg,0.4629629629629631
n000480,0378_01.jpg,0.46279761904761924
n000355,0440_01.jpg,0.462797619047619
n000320,0421_01.jpg,0.46279761904761896
n000775,0137_03.jpg,0.46279761904761896
n000654,0016_03.jpg,0.46270161290322587
n000439,0181_01.jpg,0.46260683760683763
n000092,0154_02.jpg,0.4625850340136055
n000190,0088_02.jpg,0.4623724489795918
n000256,0406_01.jpg,0.4623724489795917
n000527,0657_02.jpg,0.4610969387755103
n000044,0024_01.jpg,0.4610969387755102
n000423,0354_02.jpg,0.46109693877551006
n000420,0150_01.jpg,0.460671768707483
n000493,0152_01.jpg,0.46045918367346944
n000204,0376_01.jpg,0.4602864583333333
n000420,0334_02.jpg,0.4602465986394558
n000659,0616_02.jpg,0.4600340136054422
n000098,0432_02.jpg,0.45939625850340143
n000527,0636_01.jpg,0.4593962585034014
n000774,0249_02.jpg,0.4593962585034014
n000166,0287_02.jpg,0.45918367346938777
n000069,0151_02.jpg,0.45897108843537404
n000493,0267_01.jpg,0.4587585034013606
n000945,0337_02.jpg,0.45833333333333337
n000380,0002_02.jpg,0.4583333333333333
n000394,0410_01.jpg,0.4583333333333333
n000069,0096_12.jpg,0.45812074829931976
n000240,0152_02.jpg,0.4581207482993197
n000775,0250_01.jpg,0.4581207482993196
n000237,0303_01.jpg,0.4581018518518518
n000211,0099_02.jpg,0.4576955782312924
n000950,0022_05.jpg,0.4570578231292516
n000950,0249_01.jpg,0.4566326530612246
n000493,0151_01.jpg,0.45663265306122447
n000945,0326_01.jpg,0.45663265306122447
n000218,0062_01.jpg,0.4559948979591837
n000088,0363_01.jpg,0.45578231292517013
n000232,0111_02.jpg,0.45578231292517013
n000127,0266_01.jpg,0.4557823129251699
n000313,0198_01.jpg,0.4555759803921568
n000162,0394_01.jpg,0.45556972789115646
n000624,0460_02.jpg,0.4545068027210885
n000210,0055_03.jpg,0.45426829268292673
n000474,0124_02.jpg,0.4540816326530613
n000088,0330_01.jpg,0.45365646258503417
n000113,0122_01.jpg,0.4534438775510205
n000162,0193_01.jpg,0.45344387755102034
n000099,0332_01.jpg,0.45280612244897966
n000177,0150_03.jpg,0.4528061224489796
n000352,0053_02.jpg,0.4525935374149661
n000410,0344_01.jpg,0.4521683673469386
n000322,0038_02.jpg,0.4519557823129252
n000093,0291_01.jpg,0.45174319727891166
n000493,0243_01.jpg,0.45153061224489793
n000021,0035_01.jpg,0.4513180272108843
n000950,0500_01.jpg,0.45110544217687076
n000420,0173_02.jpg,0.4508928571428571
n000303,0251_01.jpg,0.4506578947368422
n000410,0252_02.jpg,0.45046768707483
n000052,0004_01.jpg,0.4503038194444445
n001059,0164_01.jpg,0.4501488095238096
n000335,0174_01.jpg,0.4500425170068027
n000775,0074_02.jpg,0.45004251700680264
n000667,0238_02.jpg,0.4498299319727892
n000998,0795_01.jpg,0.4496527777777778
n000247,0220_01.jpg,0.44940476190476203
n001059,0449_01.jpg,0.44940476190476186
n000232,0159_02.jpg,0.44940476190476175
n000093,0075_03.jpg,0.44919217687074825
n000356,0326_04.jpg,0.4487847222222223
n000164,0065_01.jpg,0.4487670068027212
n000177,0039_03.jpg,0.4485544217687074
n000041,0117_01.jpg,0.44834183673469385
n000150,0288_02.jpg,0.4481292517006802
n000493,0148_01.jpg,0.4481292517006802
n000775,0133_02.jpg,0.44791666666666674
n000493,0030_01.jpg,0.4477040816326531
n000775,0140_03.jpg,0.4474914965986394
n000836,0049_03.jpg,0.4474914965986394
n000287,0409_02.jpg,0.44706632653061223
n000423,0216_01.jpg,0.44706632653061223
n000400,0200_01.jpg,0.4470663265306122
n000232,0006_02.jpg,0.44685374149659873
n000290,0264_02.jpg,0.4468537414965986
n000624,0435_01.jpg,0.4468537414965986
n000325,0286_01.jpg,0.4465725806451613
n000125,0045_02.jpg,0.44657258064516125
n001174,0245_01.jpg,0.4465579710144928
n000241,0524_02.jpg,0.44642857142857145
n000289,0262_01.jpg,0.44621598639455756
n000928,0064_05.jpg,0.44531250000000017
n000958,0181_06.jpg,0.4451530612244897
n000945,0421_01.jpg,0.44472789115646266
n000314,0517_04.jpg,0.44472789115646255
n000188,0450_02.jpg,0.444515306122449
n000078,0155_01.jpg,0.44430272108843544
n000115,0379_01.jpg,0.44410569105691056
n000836,0324_01.jpg,0.44409013605442177
n000998,0103_01.jpg,0.44386574074074076
n000437,0182_01.jpg,0.44375
n000423,0234_01.jpg,0.44366496598639465
n000277,0233_02.jpg,0.443452380952381
n000408,0217_03.jpg,0.443452380952381
n000189,0090_02.jpg,0.44345238095238093
n000314,0639_01.jpg,0.4430272108843539
n000245,0257_01.jpg,0.4430272108843538
n000033,0364_01.jpg,0.44281462585034015
n000493,0207_01.jpg,0.4426020408163266
n001277,0347_01.jpg,0.4421768707482992
n000998,0027_02.jpg,0.44155092592592593
n000998,0165_01.jpg,0.44126157407407407
n000052,0176_01.jpg,0.4411892361111109
n000023,0306_01.jpg,0.441113945578231
n000928,0064_01.jpg,0.4409722222222221
n000092,0296_01.jpg,0.44090136054421786
n000487,0318_02.jpg,0.4408967391304347
n000362,0205_01.jpg,0.44065656565656564
n000493,0420_01.jpg,0.4404761904761906
n000774,0161_05.jpg,0.44026360544217674
n000290,0143_04.jpg,0.44005102040816335
n000493,0106_01.jpg,0.44005102040816324
n000493,0328_01.jpg,0.4400510204081632
n000325,0185_01.jpg,0.4398521505376343
n000410,0017_01.jpg,0.43983843537414963
n000403,0539_01.jpg,0.4394132653061224
n000083,0184_03.jpg,0.4392361111111112
n000928,0005_01.jpg,0.4392361111111111
n000232,0156_01.jpg,0.43920068027210896
n000654,0238_01.jpg,0.4391801075268817
n000196,0134_01.jpg,0.43856292517006806
n000300,0229_01.jpg,0.4377125850340137
n000086,0160_01.jpg,0.43750000000000006
n000928,0298_01.jpg,0.4372829861111112
n000231,0170_02.jpg,0.4370748299319727
n000928,0443_01.jpg,0.43706597222222215
n000308,0239_01.jpg,0.43686224489795916
n000423,0027_04.jpg,0.43686224489795916
n000775,0131_03.jpg,0.43686224489795916
n000072,0080_01.jpg,0.4367732558139535
n000654,0315_02.jpg,0.43649193548387105
n000157,0389_01.jpg,0.4362244897959182
n000193,0253_01.jpg,0.4361979166666667
n000291,0088_01.jpg,0.4360119047619048
n000108,0313_01.jpg,0.4360119047619047
n000369,0398_01.jpg,0.4357993197278911
n000444,0351_01.jpg,0.43579931972789104
n000359,0546_01.jpg,0.43558673469387754
n000493,0237_01.jpg,0.435374149659864
n000493,0314_01.jpg,0.43537414965986393
n000493,0205_01.jpg,0.4353741496598639
n000072,0288_01.jpg,0.43531976744186046
n000402,0319_02.jpg,0.4351615646258503
n000410,0124_01.jpg,0.4351615646258503
n000489,0038_02.jpg,0.4349489795918368
n000027,0379_01.jpg,0.4349489795918366
n000950,0061_01.jpg,0.43452380952380953
n001059,0239_01.jpg,0.4345238095238095
n000100,0284_01.jpg,0.4345238095238094
n000998,0294_01.jpg,0.4343171296296296
n000093,0118_01.jpg,0.43431122448979587
n000184,0019_03.jpg,0.43402777777777785
n000041,0244_02.jpg,0.4338860544217686
n000178,0143_01.jpg,0.43384009009009006
n000312,0254_01.jpg,0.4337322695035461
n000486,0017_01.jpg,0.43355855855855857
n000291,0224_01.jpg,0.43346088435374164
n000320,0392_01.jpg,0.4334608843537414
n000232,0007_03.jpg,0.4332482993197279
n000017,0094_02.jpg,0.43303571428571436
n000121,0155_05.jpg,0.4330357142857143
n001174,0149_04.jpg,0.4329710144927535
n000950,0257_01.jpg,0.4328231292517008
n000280,0208_06.jpg,0.4326105442176871
n000390,0200_01.jpg,0.43250000000000005
n000232,0045_02.jpg,0.4323979591836735
n000484,0380_01.jpg,0.43239795918367346
n000265,0588_01.jpg,0.4322916666666667
n001156,0070_01.jpg,0.43218537414965996
n000044,0348_01.jpg,0.4321853741496599
n000018,0203_01.jpg,0.43218537414965985
n000928,0082_04.jpg,0.4320746527777777
n000654,0367_01.jpg,0.43178763440860213
n000355,0180_01.jpg,0.4317602040816325
n000436,0143_02.jpg,0.4315878378378379
n001174,0043_01.jpg,0.4313858695652173
n000096,0465_02.jpg,0.4313350340136055
n000093,0131_01.jpg,0.43133503401360546
n000249,0367_02.jpg,0.4313350340136054
n000659,0012_02.jpg,0.43112244897959184
n000118,0112_01.jpg,0.4311224489795918
n000093,0166_01.jpg,0.4309098639455783
n000244,0008_02.jpg,0.4309098639455783
n000150,0425_01.jpg,0.4306972789115648
n000998,0005_01.jpg,0.4305555555555555
n001156,0232_02.jpg,0.4304846938775511
n000287,0206_01.jpg,0.43048469387755095
n000371,0101_04.jpg,0.43040780141843976
n000341,0193_01.jpg,0.4302721088435374
n000040,0283_01.jpg,0.4302083333333334
n000354,0431_02.jpg,0.43005952380952367
n000444,0382_01.jpg,0.4298469387755102
n000998,0235_01.jpg,0.42968749999999994
n000108,0206_02.jpg,0.4296343537414965
n000411,0422_01.jpg,0.429421768707483
n001256,0269_01.jpg,0.42920918367346944
n000268,0358_03.jpg,0.4289965986394558
n000115,0247_01.jpg,0.42886178861788615
n000286,0275_02.jpg,0.4285714285714285
n000167,0329_01.jpg,0.4281684027777777
n000410,0052_01.jpg,0.42793367346938777
n001277,0523_01.jpg,0.42772108843537426
n000659,0271_01.jpg,0.42772108843537415
n000117,0621_02.jpg,0.4275173611111113
n000023,0269_02.jpg,0.4275085034013605
n000177,0008_01.jpg,0.42729591836734704
n000112,0153_01.jpg,0.4272959183673469
n000350,0253_02.jpg,0.4270833333333333
n001277,0241_05.jpg,0.4268707482993199
n000052,0037_01.jpg,0.42686631944444436
n000095,0250_01.jpg,0.4267113095238096
n000229,0213_01.jpg,0.42644557823129264
n000375,0055_02.jpg,0.4264455782312924
n000015,0045_02.jpg,0.4262329931972789
n000227,0019_01.jpg,0.4262329931972789
n000093,0203_03.jpg,0.42623299319727886
n000273,0256_01.jpg,0.42619680851063824
n000232,0037_02.jpg,0.4260204081632655
n000181,0153_01.jpg,0.42602040816326536
n000474,0141_01.jpg,0.4260204081632653
n000180,0416_01.jpg,0.42602040816326514
n000654,0114_02.jpg,0.4257392473118279
n000197,0263_01.jpg,0.42559523809523814
n000178,0246_01.jpg,0.4253941441441441
n000364,0321_01.jpg,0.4253826530612246
n000414,0044_03.jpg,0.42538265306122447
n000774,0683_01.jpg,0.42538265306122447
n000775,0140_02.jpg,0.42538265306122447
n000312,0042_02.jpg,0.42531028368794316
n000774,0250_01.jpg,0.42495748299319747
n000190,0165_01.jpg,0.42495748299319736
n001277,0113_01.jpg,0.4247448979591838
n000259,0429_01.jpg,0.42474489795918374
n000203,0475_01.jpg,0.4247448979591836
n000232,0104_02.jpg,0.4247448979591836
n000193,0208_05.jpg,0.42469618055555564
n000269,0146_01.jpg,0.42453231292517024
n000196,0169_01.jpg,0.42453231292517013
n000008,0250_02.jpg,0.4243197278911566
n000290,0005_03.jpg,0.42431972789115646
n000493,0022_01.jpg,0.42431972789115646
n000290,0093_06.jpg,0.4243197278911564
n000351,0297_01.jpg,0.42431972789115635
n000237,0069_02.jpg,0.42430555555555566
n000335,0313_01.jpg,0.424107142857143
n000468,0384_01.jpg,0.4241071428571429
n000037,0009_02.jpg,0.42410714285714285
n000282,0045_03.jpg,0.4241071428571428
n000355,0308_01.jpg,0.4241071428571428
n000439,0415_02.jpg,0.4236111111111111
n000439,0193_02.jpg,0.4236111111111111
n000093,0150_01.jpg,0.4228316326530613
n000251,0257_02.jpg,0.42283163265306123
n000232,0165_01.jpg,0.4226190476190475
n000354,0143_03.jpg,0.42240646258503406
n000836,0060_02.jpg,0.42240646258503406
n000335,0262_01.jpg,0.42240646258503395
n000089,0255_01.jpg,0.4217687074829933
n000335,0177_01.jpg,0.4215561224489796
n000289,0274_01.jpg,0.4211309523809524
n001277,0066_01.jpg,0.42091836734693877
n001256,0346_02.jpg,0.42070578231292527
n000484,0352_01.jpg,0.4204931972789116
n000285,0300_01.jpg,0.4202806122448979
n000410,0220_01.jpg,0.4202806122448979
n000084,0420_01.jpg,0.4200680272108843
n000499,0267_01.jpg,0.4195075757575757
n000142,0380_01.jpg,0.41943027210884354
n000412,0151_02.jpg,0.4194302721088434
n000189,0129_06.jpg,0.41921768707482987
n000232,0282_01.jpg,0.4187925170068027
n000493,0095_01.jpg,0.4187925170068027
n000076,0257_01.jpg,0.41857993197278914
n000390,0456_01.jpg,0.41833333333333333
n000376,0367_01.jpg,0.4179421768707484
n001127,0074_02.jpg,0.41794217687074825
n000093,0122_01.jpg,0.4177295918367347
n000308,0152_01.jpg,0.4177295918367347
n000325,0073_02.jpg,0.4176747311827957
n000143,0634_01.jpg,0.41755319148936176
n000375,0119_02.jpg,0.41751700680272097
n000928,0016_01.jpg,0.4173177083333334
n000211,0015_02.jpg,0.4173044217687075
n000107,0290_01.jpg,0.41711956521739146
n000394,0310_01.jpg,0.417091836734694
n000093,0113_01.jpg,0.4168792517006804
n000069,0317_04.jpg,0.41645408163265296
n000211,0194_02.jpg,0.41645408163265296
n000654,0209_01.jpg,0.4163306451612903
n000066,0274_01.jpg,0.41624149659863957
n000277,0068_01.jpg,0.4162414965986395
n000165,0234_02.jpg,0.4162414965986394
n000086,0391_01.jpg,0.4162414965986393
n000053,0113_02.jpg,0.41602891156462596
n000252,0214_01.jpg,0.41602891156462585
n000775,0206_02.jpg,0.41602891156462585
n000467,0290_01.jpg,0.4160289115646258
n000091,0233_05.jpg,0.4156037414965987
n000774,0275_01.jpg,0.4156037414965986
n001174,0413_01.jpg,0.4155344202898552
n000484,0045_01.jpg,0.415391156462585
n001125,0281_01.jpg,0.41536458333333337
n000383,0360_01.jpg,0.41517857142857145
n000493,0013_01.jpg,0.4149659863945579
n000478,0427_02.jpg,0.4149659863945578
n000025,0100_02.jpg,0.4141156462585035
n000059,0332_01.jpg,0.4141156462585035
n000284,0022_02.jpg,0.41411564625850344
n000358,0477_01.jpg,0.41411564625850333
n001125,0198_01.jpg,0.4140625
n000046,0384_01.jpg,0.4139030612244898
n000448,0300_01.jpg,0.4138454861111111
n000493,0037_01.jpg,0.41369047619047616
n000354,0168_01.jpg,0.41347789115646266
n000144,0298_01.jpg,0.41326530612244905
n000493,0341_01.jpg,0.41326530612244905
n000343,0251_01.jpg,0.4132653061224489
n001125,0077_01.jpg,0.41308593750000006
n000298,0247_02.jpg,0.4128401360544219
n000347,0402_01.jpg,0.41267730496453897
n000249,0354_01.jpg,0.41262755102040816
n000774,0122_02.jpg,0.41262755102040805
n000312,0228_03.jpg,0.41245567375886527
n000023,0389_01.jpg,0.412202380952381
n000247,0203_01.jpg,0.41198979591836743
n000244,0105_01.jpg,0.4117772108843537
n000425,0075_01.jpg,0.4117772108843537
n000375,0190_01.jpg,0.41156462585034026
n000950,0525_01.jpg,0.41156462585034026
n000424,0182_01.jpg,0.41156462585034015
n000406,0444_01.jpg,0.41156462585034004
n000499,0287_01.jpg,0.41130050505050497
n000177,0309_01.jpg,0.4107142857142858
n000182,0239_01.jpg,0.4107142857142857
n000290,0078_02.jpg,0.41071428571428564
n000410,0216_01.jpg,0.41050170068027214
n000152,0370_01.jpg,0.4105017006802721
n000373,0167_02.jpg,0.4102891156462586
n001125,0072_01.jpg,0.41015624999999994
n000015,0273_02.jpg,0.41007653061224497
n000410,0183_01.jpg,0.4100765306122448
n000150,0439_02.jpg,0.40986394557823136
n000180,0284_01.jpg,0.40986394557823136
n000386,0297_01.jpg,0.40986394557823125
n001277,0224_01.jpg,0.40986394557823125
n000162,0022_01.jpg,0.40965136054421764
n000291,0303_02.jpg,0.40965136054421764
